key;url;nextUrl;Count
/news/releases/april~^~/services/training/product12;/news/releases/april;/services/training/product12;1
/news/releases/april~^~/services/training/product4;/news/releases/april;/services/training/product4;1
/news/releases/april~^~/sitemap;/news/releases/april;/sitemap;3
/news/releases/april~^~/team;/news/releases/april;/team;1
/news/releases/august~^~/analyst_perspective;/news/releases/august;/analyst_perspective;1
/news/releases/august~^~/download/download1.zip;/news/releases/august;/download/download1.zip;2
/news/releases/august~^~/download/download4.zip;/news/releases/august;/download/download4.zip;1
/news/releases/august~^~/events/event8;/news/releases/august;/events/event8;1
/news/releases/august~^~/home;/news/releases/august;/home;1
/news/releases/august~^~/misc;/news/releases/august;/misc;2
/news/releases/august~^~/news;/news/releases/august;/news;1
/news/releases/august~^~/news/releases;/news/releases/august;/news/releases;4
/news/releases/august~^~/news/releases/april;/news/releases/august;/news/releases/april;1
/news/releases/august~^~/news/releases/august;/news/releases/august;/news/releases/august;5
/news/releases/august~^~/news/releases/february;/news/releases/august;/news/releases/february;5
/news/releases/august~^~/news/releases/january;/news/releases/august;/news/releases/january;1
/news/releases/august~^~/news/releases/july;/news/releases/august;/news/releases/july;2
/news/releases/august~^~/news/releases/june;/news/releases/august;/news/releases/june;1
/news/releases/august~^~/news/releases/march;/news/releases/august;/news/releases/march;2
/news/releases/august~^~/news/releases/may;/news/releases/august;/news/releases/may;1
/news/releases/august~^~/news/releases/october;/news/releases/august;/news/releases/october;1
/news/releases/august~^~/news/releases/september;/news/releases/august;/news/releases/september;4
/news/releases/august~^~/partners;/news/releases/august;/partners;2
/news/releases/august~^~/partners/resell;/news/releases/august;/partners/resell;2
/news/releases/august~^~/product/product12;/news/releases/august;/product/product12;1
/news/releases/august~^~/product/product2;/news/releases/august;/product/product2;1
/news/releases/august~^~/product/product3;/news/releases/august;/product/product3;3
/news/releases/august~^~/product/product6;/news/releases/august;/product/product6;3
/news/releases/august~^~/services/training/product12;/news/releases/august;/services/training/product12;1
/news/releases/august~^~/services/training/product4;/news/releases/august;/services/training/product4;1
/news/releases/august~^~/team;/news/releases/august;/team;3
/news/releases/december~^~/about;/news/releases/december;/about;1
/news/releases/december~^~/about/customers;/news/releases/december;/about/customers;3
/news/releases/december~^~/careers/account;/news/releases/december;/careers/account;1
/news/releases/december~^~/careers/sales;/news/releases/december;/careers/sales;1
/news/releases/december~^~/docs/doc9.pdf;/news/releases/december;/docs/doc9.pdf;1
/news/releases/december~^~/download;/news/releases/december;/download;2
/news/releases/december~^~/download/download1.zip;/news/releases/december;/download/download1.zip;2
/news/releases/december~^~/download/download7.zip;/news/releases/december;/download/download7.zip;1
/news/releases/december~^~/events/event10;/news/releases/december;/events/event10;1
/news/releases/december~^~/events/event2;/news/releases/december;/events/event2;1
/news/releases/december~^~/home;/news/releases/december;/home;2
/news/releases/december~^~/launch/product3;/news/releases/december;/launch/product3;1
/news/releases/december~^~/license;/news/releases/december;/license;1
/news/releases/december~^~/news;/news/releases/december;/news;4
/news/releases/december~^~/news/releases;/news/releases/december;/news/releases;9
/news/releases/december~^~/news/releases/april;/news/releases/december;/news/releases/april;1
/news/releases/december~^~/news/releases/december;/news/releases/december;/news/releases/december;20
/news/releases/december~^~/news/releases/february;/news/releases/december;/news/releases/february;4
/news/releases/december~^~/news/releases/january;/news/releases/december;/news/releases/january;1
/news/releases/december~^~/news/releases/july;/news/releases/december;/news/releases/july;4
/news/releases/december~^~/news/releases/june;/news/releases/december;/news/releases/june;1
/news/releases/december~^~/news/releases/november;/news/releases/december;/news/releases/november;3
/news/releases/december~^~/news/releases/september;/news/releases/december;/news/releases/september;2
/news/releases/december~^~/offers;/news/releases/december;/offers;2
/news/releases/december~^~/partners;/news/releases/december;/partners;4
/news/releases/december~^~/partners/resell;/news/releases/december;/partners/resell;3
/news/releases/december~^~/product/product2;/news/releases/december;/product/product2;1
/news/releases/december~^~/product/product3;/news/releases/december;/product/product3;3
/news/releases/december~^~/product/product4;/news/releases/december;/product/product4;2
/news/releases/december~^~/product/product6;/news/releases/december;/product/product6;2
/news/releases/december~^~/products;/news/releases/december;/products;3
/news/releases/december~^~/promo;/news/releases/december;/promo;2
/news/releases/december~^~/services;/news/releases/december;/services;4
/news/releases/december~^~/services/agreement;/news/releases/december;/services/agreement;1
/news/releases/december~^~/services/training/product12;/news/releases/december;/services/training/product12;2
/news/releases/december~^~/services/training/product2;/news/releases/december;/services/training/product2;1
/news/releases/december~^~/services/training/product4;/news/releases/december;/services/training/product4;1
/news/releases/february~^~/about;/news/releases/february;/about;1
/news/releases/february~^~/about/customers;/news/releases/february;/about/customers;9
/news/releases/february~^~/careers/engineer;/news/releases/february;/careers/engineer;1
/news/releases/february~^~/careers/frankfurt;/news/releases/february;/careers/frankfurt;1
/news/releases/february~^~/careers/sales;/news/releases/february;/careers/sales;1
/news/releases/february~^~/docs/doc1.pdf;/news/releases/february;/docs/doc1.pdf;2
/news/releases/february~^~/docs/doc3.pdf;/news/releases/february;/docs/doc3.pdf;1
/news/releases/february~^~/docs/doc6.pdf;/news/releases/february;/docs/doc6.pdf;1
/news/releases/february~^~/docs/doc7.pdf;/news/releases/february;/docs/doc7.pdf;1
/news/releases/february~^~/download;/news/releases/february;/download;5
/news/releases/february~^~/download/download1.zip;/news/releases/february;/download/download1.zip;2
/news/releases/february~^~/download/download3.zip;/news/releases/february;/download/download3.zip;2
/news/releases/february~^~/download/download4.zip;/news/releases/february;/download/download4.zip;1
/news/releases/february~^~/events;/news/releases/february;/events;1
/news/releases/february~^~/events/event1;/news/releases/february;/events/event1;1
/news/releases/february~^~/events/event2;/news/releases/february;/events/event2;1
/news/releases/february~^~/events/event3;/news/releases/february;/events/event3;1
/news/releases/february~^~/events/event4;/news/releases/february;/events/event4;1
/news/releases/february~^~/events/event5;/news/releases/february;/events/event5;1
/news/releases/february~^~/events/event7;/news/releases/february;/events/event7;2
/news/releases/february~^~/events/event9;/news/releases/february;/events/event9;1
/news/releases/february~^~/feeds/press;/news/releases/february;/feeds/press;6
/news/releases/february~^~/highlight;/news/releases/february;/highlight;1
/news/releases/february~^~/home;/news/releases/february;/home;5
/news/releases/february~^~/license;/news/releases/february;/license;1
/news/releases/february~^~/misc;/news/releases/february;/misc;2
/news/releases/february~^~/news;/news/releases/february;/news;9
/news/releases/february~^~/news/releases;/news/releases/february;/news/releases;17
/news/releases/february~^~/news/releases/april;/news/releases/february;/news/releases/april;14
/news/releases/february~^~/news/releases/august;/news/releases/february;/news/releases/august;4
/news/releases/february~^~/news/releases/december;/news/releases/february;/news/releases/december;2
/news/releases/february~^~/news/releases/february;/news/releases/february;/news/releases/february;88
/news/releases/february~^~/news/releases/january;/news/releases/february;/news/releases/january;9
/news/releases/february~^~/news/releases/july;/news/releases/february;/news/releases/july;2
/news/releases/february~^~/news/releases/june;/news/releases/february;/news/releases/june;4
/news/releases/february~^~/news/releases/march;/news/releases/february;/news/releases/march;9
/news/releases/february~^~/news/releases/may;/news/releases/february;/news/releases/may;18
/news/releases/february~^~/news/releases/october;/news/releases/february;/news/releases/october;4
/news/releases/february~^~/news/releases/september;/news/releases/february;/news/releases/september;1
/news/releases/february~^~/offers;/news/releases/february;/offers;4
/news/releases/february~^~/partners;/news/releases/february;/partners;7
/news/releases/february~^~/partners/resell;/news/releases/february;/partners/resell;3
/news/releases/february~^~/product/product1;/news/releases/february;/product/product1;2
/news/releases/february~^~/product/product12;/news/releases/february;/product/product12;1
/news/releases/february~^~/product/product2;/news/releases/february;/product/product2;5
/news/releases/february~^~/product/product3;/news/releases/february;/product/product3;5
/news/releases/february~^~/product/product4;/news/releases/february;/product/product4;1
/news/releases/february~^~/product/product5;/news/releases/february;/product/product5;1
/news/releases/february~^~/product/product6;/news/releases/february;/product/product6;5
/news/releases/february~^~/product/product8;/news/releases/february;/product/product8;1
/news/releases/february~^~/products;/news/releases/february;/products;4
/news/releases/february~^~/products/demos;/news/releases/february;/products/demos;1
/news/releases/february~^~/services;/news/releases/february;/services;1
/news/releases/february~^~/services/support;/news/releases/february;/services/support;1
/news/releases/february~^~/services/training;/news/releases/february;/services/training;1
/news/releases/february~^~/services/training/product4;/news/releases/february;/services/training/product4;1
/news/releases/february~^~/sitemap;/news/releases/february;/sitemap;1
/news/releases/february~^~/team;/news/releases/february;/team;2
/news/releases/january~^~/about/customers;/news/releases/january;/about/customers;2
/news/releases/january~^~/careers;/news/releases/january;/careers;1
/news/releases/january~^~/careers/account;/news/releases/january;/careers/account;1
/news/releases/january~^~/docs/doc3.pdf;/news/releases/january;/docs/doc3.pdf;1
/news/releases/january~^~/docs/doc4.pdf;/news/releases/january;/docs/doc4.pdf;1
/news/releases/january~^~/docs/doc6.pdf;/news/releases/january;/docs/doc6.pdf;1
/news/releases/january~^~/docs/doc7.pdf;/news/releases/january;/docs/doc7.pdf;1
/news/releases/january~^~/download/download4.zip;/news/releases/january;/download/download4.zip;1
/news/releases/january~^~/events;/news/releases/january;/events;1
/news/releases/january~^~/events/event2;/news/releases/january;/events/event2;3
/news/releases/january~^~/events/event3;/news/releases/january;/events/event3;1
/news/releases/january~^~/events/event4;/news/releases/january;/events/event4;1
/news/releases/january~^~/events/event8;/news/releases/january;/events/event8;1
/news/releases/january~^~/highlight;/news/releases/january;/highlight;1
/news/releases/january~^~/home;/news/releases/january;/home;3
/news/releases/january~^~/launch/product4;/news/releases/january;/launch/product4;1
/news/releases/january~^~/news;/news/releases/january;/news;1
/news/releases/january~^~/news/releases;/news/releases/january;/news/releases;2
/news/releases/january~^~/news/releases/august;/news/releases/january;/news/releases/august;3
/news/releases/january~^~/news/releases/december;/news/releases/january;/news/releases/december;2
/news/releases/january~^~/news/releases/february;/news/releases/january;/news/releases/february;3
/news/releases/january~^~/news/releases/january;/news/releases/january;/news/releases/january;13
/news/releases/january~^~/news/releases/july;/news/releases/january;/news/releases/july;1
/news/releases/january~^~/news/releases/june;/news/releases/january;/news/releases/june;2
/news/releases/january~^~/news/releases/march;/news/releases/january;/news/releases/march;3
/news/releases/january~^~/news/releases/may;/news/releases/january;/news/releases/may;14
/news/releases/january~^~/news/releases/november;/news/releases/january;/news/releases/november;1
/news/releases/january~^~/partners;/news/releases/january;/partners;2
/news/releases/january~^~/partners/resell;/news/releases/january;/partners/resell;1
/news/releases/january~^~/product/product2;/news/releases/january;/product/product2;2
/news/releases/january~^~/product/product3;/news/releases/january;/product/product3;2
/news/releases/january~^~/product/product4;/news/releases/january;/product/product4;2
/news/releases/january~^~/product/product6;/news/releases/january;/product/product6;2
/news/releases/january~^~/products;/news/releases/january;/products;4
/news/releases/january~^~/promo;/news/releases/january;/promo;1
/news/releases/january~^~/team;/news/releases/january;/team;1
/news/releases/july~^~/about;/news/releases/july;/about;33
/news/releases/july~^~/about/customers;/news/releases/july;/about/customers;2
/news/releases/july~^~/docs/doc6.pdf;/news/releases/july;/docs/doc6.pdf;1
/news/releases/july~^~/download;/news/releases/july;/download;2
/news/releases/july~^~/events;/news/releases/july;/events;1
/news/releases/july~^~/events/event3;/news/releases/july;/events/event3;1
/news/releases/july~^~/events/event6;/news/releases/july;/events/event6;1
/news/releases/july~^~/events/event9;/news/releases/july;/events/event9;1
/news/releases/july~^~/feeds/press;/news/releases/july;/feeds/press;2
/news/releases/july~^~/home;/news/releases/july;/home;2
/news/releases/july~^~/misc;/news/releases/july;/misc;1
/news/releases/july~^~/news;/news/releases/july;/news;3
/news/releases/july~^~/news/releases;/news/releases/july;/news/releases;5
/news/releases/july~^~/news/releases/april;/news/releases/july;/news/releases/april;1
/news/releases/july~^~/news/releases/august;/news/releases/july;/news/releases/august;1
/news/releases/july~^~/news/releases/december;/news/releases/july;/news/releases/december;2
/news/releases/july~^~/news/releases/july;/news/releases/july;/news/releases/july;30
/news/releases/july~^~/news/releases/june;/news/releases/july;/news/releases/june;3
/news/releases/july~^~/news/releases/march;/news/releases/july;/news/releases/march;2
/news/releases/july~^~/news/releases/may;/news/releases/july;/news/releases/may;1
/news/releases/july~^~/news/releases/november;/news/releases/july;/news/releases/november;2
/news/releases/july~^~/news/releases/october;/news/releases/july;/news/releases/october;2
/news/releases/july~^~/news/releases/september;/news/releases/july;/news/releases/september;2
/news/releases/july~^~/partners;/news/releases/july;/partners;1
/news/releases/july~^~/partners/resell;/news/releases/july;/partners/resell;1
/news/releases/july~^~/product/demos/product2;/news/releases/july;/product/demos/product2;2
/news/releases/july~^~/product/product10;/news/releases/july;/product/product10;1
/news/releases/july~^~/product/product12;/news/releases/july;/product/product12;5
/news/releases/july~^~/product/product2;/news/releases/july;/product/product2;31
/news/releases/july~^~/product/product3;/news/releases/july;/product/product3;19
/news/releases/july~^~/product/product4;/news/releases/july;/product/product4;6
/news/releases/july~^~/product/product5;/news/releases/july;/product/product5;2
/news/releases/july~^~/product/product6;/news/releases/july;/product/product6;4
/news/releases/july~^~/products;/news/releases/july;/products;1
/news/releases/july~^~/services/training;/news/releases/july;/services/training;1
/news/releases/july~^~/services/training/product4;/news/releases/july;/services/training/product4;2
/news/releases/july~^~/team;/news/releases/july;/team;2
/news/releases/june~^~/about;/news/releases/june;/about;1
/news/releases/june~^~/about/customers;/news/releases/june;/about/customers;3
/news/releases/june~^~/buy;/news/releases/june;/buy;1
/news/releases/june~^~/careers/syndey;/news/releases/june;/careers/syndey;1
/news/releases/june~^~/demo;/news/releases/june;/demo;1
/news/releases/june~^~/docs/doc3.pdf;/news/releases/june;/docs/doc3.pdf;2
/news/releases/june~^~/docs/doc6.pdf;/news/releases/june;/docs/doc6.pdf;2
/news/releases/june~^~/download;/news/releases/june;/download;4
/news/releases/june~^~/download/download1.zip;/news/releases/june;/download/download1.zip;1
/news/releases/june~^~/events/event10;/news/releases/june;/events/event10;1
/news/releases/june~^~/events/event2;/news/releases/june;/events/event2;1
/news/releases/june~^~/events/event8;/news/releases/june;/events/event8;1
/news/releases/june~^~/future;/news/releases/june;/future;1
/news/releases/june~^~/home;/news/releases/june;/home;1
/news/releases/june~^~/misc;/news/releases/june;/misc;3
/news/releases/june~^~/news;/news/releases/june;/news;6
/news/releases/june~^~/news/releases;/news/releases/june;/news/releases;12
/news/releases/june~^~/news/releases/april;/news/releases/june;/news/releases/april;3
/news/releases/june~^~/news/releases/august;/news/releases/june;/news/releases/august;3
/news/releases/june~^~/news/releases/february;/news/releases/june;/news/releases/february;1
/news/releases/june~^~/news/releases/january;/news/releases/june;/news/releases/january;4
/news/releases/june~^~/news/releases/july;/news/releases/june;/news/releases/july;5
/news/releases/june~^~/news/releases/june;/news/releases/june;/news/releases/june;42
/news/releases/june~^~/news/releases/march;/news/releases/june;/news/releases/march;4
/news/releases/june~^~/news/releases/may;/news/releases/june;/news/releases/may;2
/news/releases/june~^~/news/releases/november;/news/releases/june;/news/releases/november;1
/news/releases/june~^~/news/releases/october;/news/releases/june;/news/releases/october;5
/news/releases/june~^~/news/releases/september;/news/releases/june;/news/releases/september;4
/news/releases/june~^~/offers;/news/releases/june;/offers;1
/news/releases/june~^~/partners;/news/releases/june;/partners;5
/news/releases/june~^~/partners/resell;/news/releases/june;/partners/resell;2
/news/releases/june~^~/product/product12;/news/releases/june;/product/product12;1
/news/releases/june~^~/product/product2;/news/releases/june;/product/product2;2
/news/releases/june~^~/product/product3;/news/releases/june;/product/product3;1
/news/releases/june~^~/product/product5;/news/releases/june;/product/product5;1
/news/releases/june~^~/product/product6;/news/releases/june;/product/product6;9
/news/releases/june~^~/products;/news/releases/june;/products;3
/news/releases/june~^~/promo;/news/releases/june;/promo;1
/news/releases/june~^~/services/training/faq;/news/releases/june;/services/training/faq;1
/news/releases/june~^~/services/training/product12;/news/releases/june;/services/training/product12;1
/news/releases/june~^~/services/training/product4;/news/releases/june;/services/training/product4;1
/news/releases/june~^~/sitemap;/news/releases/june;/sitemap;1
/news/releases/june~^~/team;/news/releases/june;/team;1
/news/releases/march~^~/about;/news/releases/march;/about;2
/news/releases/march~^~/about/awards;/news/releases/march;/about/awards;1
/news/releases/march~^~/about/customers;/news/releases/march;/about/customers;7
/news/releases/march~^~/ad/save;/news/releases/march;/ad/save;3
/news/releases/march~^~/buy;/news/releases/march;/buy;1
/news/releases/march~^~/contact;/news/releases/march;/contact;1
/news/releases/march~^~/docs/doc1.pdf;/news/releases/march;/docs/doc1.pdf;1
/news/releases/march~^~/docs/doc2.pdf;/news/releases/march;/docs/doc2.pdf;2
/news/releases/march~^~/docs/doc3.pdf;/news/releases/march;/docs/doc3.pdf;1
/news/releases/march~^~/docs/doc6.pdf;/news/releases/march;/docs/doc6.pdf;4
/news/releases/march~^~/docs/doc7.pdf;/news/releases/march;/docs/doc7.pdf;2
/news/releases/march~^~/docs/doc9.pdf;/news/releases/march;/docs/doc9.pdf;1
/news/releases/march~^~/download;/news/releases/march;/download;13
/news/releases/march~^~/download/download1.zip;/news/releases/march;/download/download1.zip;3
/news/releases/march~^~/events/event1;/news/releases/march;/events/event1;1
/news/releases/march~^~/events/event3;/news/releases/march;/events/event3;2
/news/releases/march~^~/events/event6;/news/releases/march;/events/event6;1
/news/releases/march~^~/events/event7;/news/releases/march;/events/event7;1
/news/releases/march~^~/events/event9;/news/releases/march;/events/event9;1
/news/releases/march~^~/feeds/press;/news/releases/march;/feeds/press;5
/news/releases/march~^~/highlight;/news/releases/march;/highlight;4
/news/releases/march~^~/home;/news/releases/march;/home;5
/news/releases/march~^~/license;/news/releases/march;/license;2
/news/releases/march~^~/news;/news/releases/march;/news;10
/news/releases/march~^~/news/releases;/news/releases/march;/news/releases;33
/news/releases/march~^~/news/releases/april;/news/releases/march;/news/releases/april;10
/news/releases/march~^~/news/releases/august;/news/releases/march;/news/releases/august;1
/news/releases/march~^~/news/releases/december;/news/releases/march;/news/releases/december;3
/news/releases/march~^~/news/releases/february;/news/releases/march;/news/releases/february;15
/news/releases/march~^~/news/releases/january;/news/releases/march;/news/releases/january;1
/news/releases/march~^~/news/releases/july;/news/releases/march;/news/releases/july;1
/news/releases/march~^~/news/releases/june;/news/releases/march;/news/releases/june;4
/news/releases/march~^~/news/releases/march;/news/releases/march;/news/releases/march;85
/news/releases/march~^~/news/releases/may;/news/releases/march;/news/releases/may;7
/news/releases/march~^~/news/releases/october;/news/releases/march;/news/releases/october;1
/news/releases/march~^~/news/releases/september;/news/releases/march;/news/releases/september;2
/news/releases/march~^~/offers;/news/releases/march;/offers;2
/news/releases/march~^~/partners;/news/releases/march;/partners;6
/news/releases/march~^~/partners/resell;/news/releases/march;/partners/resell;1
/news/releases/march~^~/product/demos/product2;/news/releases/march;/product/demos/product2;1
/news/releases/march~^~/product/product1;/news/releases/march;/product/product1;4
/news/releases/march~^~/product/product12;/news/releases/march;/product/product12;5
/news/releases/march~^~/product/product2;/news/releases/march;/product/product2;31
/news/releases/march~^~/product/product3;/news/releases/march;/product/product3;11
/news/releases/march~^~/product/product4;/news/releases/march;/product/product4;2
/news/releases/march~^~/product/product5;/news/releases/march;/product/product5;1
/news/releases/march~^~/product/product6;/news/releases/march;/product/product6;12
/news/releases/march~^~/products;/news/releases/march;/products;1
/news/releases/march~^~/products/demos;/news/releases/march;/products/demos;2
/news/releases/march~^~/services;/news/releases/march;/services;2
/news/releases/march~^~/services/training/product12;/news/releases/march;/services/training/product12;1
/news/releases/march~^~/services/training/product4;/news/releases/march;/services/training/product4;1
/news/releases/march~^~/team;/news/releases/march;/team;3
/news/releases/may~^~/about/awards;/news/releases/may;/about/awards;3
/news/releases/may~^~/about/customers;/news/releases/may;/about/customers;8
/news/releases/may~^~/analyst_perspective;/news/releases/may;/analyst_perspective;6
/news/releases/may~^~/buy;/news/releases/may;/buy;1
/news/releases/may~^~/careers;/news/releases/may;/careers;2
/news/releases/may~^~/careers/paris;/news/releases/may;/careers/paris;1
/news/releases/may~^~/contact;/news/releases/may;/contact;4
/news/releases/may~^~/demo;/news/releases/may;/demo;1
/news/releases/may~^~/docs/doc1.pdf;/news/releases/may;/docs/doc1.pdf;1
/news/releases/may~^~/docs/doc8.pdf;/news/releases/may;/docs/doc8.pdf;1
/news/releases/may~^~/download;/news/releases/may;/download;8
/news/releases/may~^~/download/download1.zip;/news/releases/may;/download/download1.zip;2
/news/releases/may~^~/download/download3.zip;/news/releases/may;/download/download3.zip;1
/news/releases/may~^~/events;/news/releases/may;/events;4
/news/releases/may~^~/events/event2;/news/releases/may;/events/event2;1
/news/releases/may~^~/events/event4;/news/releases/may;/events/event4;1
/news/releases/may~^~/events/event5;/news/releases/may;/events/event5;2
/news/releases/may~^~/events/event6;/news/releases/may;/events/event6;1
/news/releases/may~^~/events/event7;/news/releases/may;/events/event7;3
/news/releases/may~^~/events/event8;/news/releases/may;/events/event8;3
/news/releases/may~^~/events/speakers;/news/releases/may;/events/speakers;2
/news/releases/may~^~/feeds/press;/news/releases/may;/feeds/press;24
/news/releases/may~^~/highlight;/news/releases/may;/highlight;9
/news/releases/may~^~/home;/news/releases/may;/home;7
/news/releases/may~^~/launch/product3;/news/releases/may;/launch/product3;1
/news/releases/may~^~/misc;/news/releases/may;/misc;6
/news/releases/may~^~/news;/news/releases/may;/news;50
/news/releases/may~^~/news/releases;/news/releases/may;/news/releases;68
/news/releases/may~^~/news/releases/april;/news/releases/may;/news/releases/april;30
/news/releases/may~^~/news/releases/august;/news/releases/may;/news/releases/august;2
/news/releases/may~^~/news/releases/december;/news/releases/may;/news/releases/december;1
/news/releases/may~^~/news/releases/february;/news/releases/may;/news/releases/february;11
/news/releases/may~^~/news/releases/january;/news/releases/may;/news/releases/january;5
/news/releases/may~^~/news/releases/july;/news/releases/may;/news/releases/july;1
/news/releases/may~^~/news/releases/june;/news/releases/may;/news/releases/june;4
/news/releases/may~^~/news/releases/march;/news/releases/may;/news/releases/march;13
/news/releases/may~^~/news/releases/may;/news/releases/may;/news/releases/may;425
/news/releases/may~^~/news/releases/november;/news/releases/may;/news/releases/november;1
/news/releases/may~^~/news/releases/october;/news/releases/may;/news/releases/october;1
/news/releases/may~^~/news/releases/september;/news/releases/may;/news/releases/september;4
/news/releases/may~^~/offers;/news/releases/may;/offers;2
/news/releases/may~^~/partners;/news/releases/may;/partners;10
/news/releases/may~^~/partners/integrators;/news/releases/may;/partners/integrators;1
/news/releases/may~^~/product/demos/product2;/news/releases/may;/product/demos/product2;1
/news/releases/may~^~/product/product1;/news/releases/may;/product/product1;57
/news/releases/may~^~/product/product10;/news/releases/may;/product/product10;1
/news/releases/may~^~/product/product11;/news/releases/may;/product/product11;1
/news/releases/may~^~/product/product12;/news/releases/may;/product/product12;2
/news/releases/may~^~/product/product2;/news/releases/may;/product/product2;12
/news/releases/may~^~/product/product3;/news/releases/may;/product/product3;27
/news/releases/may~^~/product/product4;/news/releases/may;/product/product4;35
/news/releases/may~^~/product/product6;/news/releases/may;/product/product6;21
/news/releases/may~^~/product/product8;/news/releases/may;/product/product8;1
/news/releases/may~^~/products;/news/releases/may;/products;4
/news/releases/may~^~/products/demos;/news/releases/may;/products/demos;5
/news/releases/may~^~/promo;/news/releases/may;/promo;1
/news/releases/may~^~/services;/news/releases/may;/services;1
/news/releases/may~^~/services/training;/news/releases/may;/services/training;3
/news/releases/may~^~/services/training/product12;/news/releases/may;/services/training/product12;3
/news/releases/may~^~/services/training/product4;/news/releases/may;/services/training/product4;1
/news/releases/may~^~/sitemap;/news/releases/may;/sitemap;1
/news/releases/may~^~/team;/news/releases/may;/team;11
/news/releases/november~^~/about;/news/releases/november;/about;2
/news/releases/november~^~/about/customers;/news/releases/november;/about/customers;4
/news/releases/november~^~/careers/engineer;/news/releases/november;/careers/engineer;1
/news/releases/november~^~/contact;/news/releases/november;/contact;1
/news/releases/november~^~/demo;/news/releases/november;/demo;1
/news/releases/november~^~/docs/doc1.pdf;/news/releases/november;/docs/doc1.pdf;1
/news/releases/november~^~/docs/doc4.pdf;/news/releases/november;/docs/doc4.pdf;1
/news/releases/november~^~/download;/news/releases/november;/download;2
/news/releases/november~^~/events;/news/releases/november;/events;1
/news/releases/november~^~/events/event8;/news/releases/november;/events/event8;1
/news/releases/november~^~/feeds/press;/news/releases/november;/feeds/press;2
/news/releases/november~^~/highlight;/news/releases/november;/highlight;1
/news/releases/november~^~/home;/news/releases/november;/home;1
/news/releases/november~^~/misc;/news/releases/november;/misc;2
/news/releases/november~^~/news;/news/releases/november;/news;6
/news/releases/november~^~/news/releases;/news/releases/november;/news/releases;13
/news/releases/november~^~/news/releases/august;/news/releases/november;/news/releases/august;1
/news/releases/november~^~/news/releases/december;/news/releases/november;/news/releases/december;3
/news/releases/november~^~/news/releases/february;/news/releases/november;/news/releases/february;1
/news/releases/november~^~/news/releases/january;/news/releases/november;/news/releases/january;1
/news/releases/november~^~/news/releases/july;/news/releases/november;/news/releases/july;2
/news/releases/november~^~/news/releases/june;/news/releases/november;/news/releases/june;2
/news/releases/november~^~/news/releases/march;/news/releases/november;/news/releases/march;3
/news/releases/november~^~/news/releases/may;/news/releases/november;/news/releases/may;1
/news/releases/november~^~/news/releases/november;/news/releases/november;/news/releases/november;49
/news/releases/november~^~/news/releases/october;/news/releases/november;/news/releases/october;5
/news/releases/november~^~/news/releases/september;/news/releases/november;/news/releases/september;1
/news/releases/november~^~/offers;/news/releases/november;/offers;5
/news/releases/november~^~/partners;/news/releases/november;/partners;9
/news/releases/november~^~/partners/resell;/news/releases/november;/partners/resell;1
/news/releases/november~^~/product/product10;/news/releases/november;/product/product10;2
/news/releases/november~^~/product/product12;/news/releases/november;/product/product12;2
/news/releases/november~^~/product/product2;/news/releases/november;/product/product2;4
/news/releases/november~^~/product/product3;/news/releases/november;/product/product3;3
/news/releases/november~^~/product/product4;/news/releases/november;/product/product4;1
/news/releases/november~^~/product/product6;/news/releases/november;/product/product6;9
/news/releases/november~^~/products;/news/releases/november;/products;4
/news/releases/november~^~/search;/news/releases/november;/search;1
/news/releases/november~^~/services/training;/news/releases/november;/services/training;2
/news/releases/november~^~/team;/news/releases/november;/team;1
/news/releases/october~^~/about;/news/releases/october;/about;2
/news/releases/october~^~/about/customers;/news/releases/october;/about/customers;1
/news/releases/october~^~/buy;/news/releases/october;/buy;1
/news/releases/october~^~/careers/account;/news/releases/october;/careers/account;1
/news/releases/october~^~/contact;/news/releases/october;/contact;1
/news/releases/october~^~/demo;/news/releases/october;/demo;2
/news/releases/october~^~/docs/doc1.pdf;/news/releases/october;/docs/doc1.pdf;1
/news/releases/october~^~/docs/doc3.pdf;/news/releases/october;/docs/doc3.pdf;1
/news/releases/october~^~/docs/doc6.pdf;/news/releases/october;/docs/doc6.pdf;2
/news/releases/october~^~/docs/doc7.pdf;/news/releases/october;/docs/doc7.pdf;1
/news/releases/october~^~/download;/news/releases/october;/download;14
/news/releases/october~^~/events;/news/releases/october;/events;2
/news/releases/october~^~/events/event2;/news/releases/october;/events/event2;1
/news/releases/october~^~/feeds/press;/news/releases/october;/feeds/press;7
/news/releases/october~^~/highlight;/news/releases/october;/highlight;2
/news/releases/october~^~/home;/news/releases/october;/home;3
/news/releases/october~^~/license;/news/releases/october;/license;1
/news/releases/october~^~/news;/news/releases/october;/news;8
/news/releases/october~^~/news/releases;/news/releases/october;/news/releases;29
/news/releases/october~^~/news/releases/april;/news/releases/october;/news/releases/april;3
/news/releases/october~^~/news/releases/august;/news/releases/october;/news/releases/august;1
/news/releases/october~^~/news/releases/december;/news/releases/october;/news/releases/december;2
/news/releases/october~^~/news/releases/february;/news/releases/october;/news/releases/february;6
/news/releases/october~^~/news/releases/june;/news/releases/october;/news/releases/june;1
/news/releases/october~^~/news/releases/march;/news/releases/october;/news/releases/march;2
/news/releases/october~^~/news/releases/may;/news/releases/october;/news/releases/may;4
/news/releases/october~^~/news/releases/november;/news/releases/october;/news/releases/november;4
/news/releases/october~^~/news/releases/october;/news/releases/october;/news/releases/october;99
